# oracle_digest=982a3e351927cef7
x	y	z	found	material	feature_id	body	deposit_system_id	deposit_body_id	nx	ny	nz	intrusion_inside	deposit_admitted	contact_distance_m	permeability	chronology	event_ids
-15.5	-23.5	-1.8059416586755683	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.08417613750119507	0.056777521659455259	0.99483199129782207	0	0	14.739776625961628	0.95010978570158133	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-14.5	-23.5	-1.7546566168292315	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.049387521673171557	0.033312303994294148	0.99822400447273052	0	0	14.439851403203596	0.90096596013593588	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-13.5	-23.5	-1.7047527549665649	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.014189651033926	0.0095710404734050333	0.99985351376478748	0	0	14.159575177091739	0.78935018053712969	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-12.5	-23.5	-1.6566615755982648	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.021126839416162887	-0.014250233120164147	0.99967524102195549	0	0	13.896596227656833	0.63918399908151169	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-11.5	-23.5	-1.6107875586490983	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.056266887076559101	-0.037952494549350187	0.9976941643490731	0	0	13.648235799610282	0.48301747596060329	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-10.5	-23.5	-1.5675032097211665	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.090942003875247188	-0.0613411561525712	0.99396519782788184	0	0	13.411646094254865	0.35446385654889939	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-9.5	-23.5	-1.5271445038485045	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.12488069438961028	-0.08423309195498839	0.98858970174105643	0	0	13.183983321993518	0.28048416896491196	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-8.5	-23.5	-1.4900067810345448	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.15783740301020999	-0.10646267260667712	0.9817092510272255	0	0	12.962586019139824	0.27531683864065126	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-7.5	-23.5	-1.4563411442811285	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.18959932560155229	-0.12788635990582736	0.97349739325869467	0	0	12.745148659786674	0.33742128867061583	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-6.5	-23.5	-1.4263514046081867	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.21999072336577649	-0.1483856165365425	0.9641502945278152	0	0	12.529880998285751	0.45006956387186925	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-5.5	-23.5	-1.4001916108037911	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.24887469453767361	-0.1678681010922182	0.95387718656778475	0	0	12.315644383789742	0.58536251909037529	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-4.5	-23.5	-1.3779641944184002	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.27615263473301577	-0.18626730407589487	0.94289141143734656	0	0	12.102057328162518	0.71067326098639971	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-3.5	-23.5	-1.3597187529142118	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.30176181046304817	-0.20354091121511608	0.93140265578737957	0	0	11.889563768876005	0.79600549998794212	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-2.5	-23.5	-1.34545148599444	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.32567156861688651	-0.21966824672552271	0.91961072784910003	0	0	11.679458716427877	0.82060286967810747	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-1.5	-23.5	-1.3351052920656157	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.34787871558603073	-0.23464715649098197	0.90770100319042846	0	0	11.473867366176183	0.77737187809060027	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-0.5	-23.5	-1.3285705236283136	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.36840254505822373	-0.24849065426819775	0.89584148125434915	0	0	11.275675416502517	0.67421450644281444	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
0.5	-23.5	-1.3256863922489437	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.38727990015318264	-0.26122359105520632	0.88418126784815065	0	0	11.088410438204328	0.53207202640751827	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
1.5	-23.5	-1.3262430057379961	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.4045605481348063	-0.27287953529536735	0.87285022891092234	0	0	10.916076837529776	0.38019683466407683	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
2.5	-23.5	-1.3299840123475721	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.42030304285984937	-0.28349798206375593	0.86195953868411368	0	0	10.76295030952507	0.24974108700134184	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
3.5	-23.5	-1.3366098192997955	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.43457116259321554	-0.2931219503432389	0.85160285748073727	0	0	10.633341575151309	0.16706787012909263	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
4.5	-23.5	-2.1304538944830571	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.447430943621899	-0.30179598217181453	0.84185790715213149	0	0	10.473517063718136	0.14590230711424124	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
5.5	-23.5	-3.2497534238506525	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.4589482834006175	-0.30956452594392814	0.83278825486478703	0	0	10.36511427516832	0.13972125267952512	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
6.5	-23.5	-3.3368419001997367	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.46918705819046924	-0.31647066674171476	0.82444515980059441	0	0	10.344187656606062	0.17313930771563596	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
7.5	-23.5	-3.4288470826877919	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.4782076855377797	-0.32255515671473733	0.81686937778896518	0	0	10.357846558547269	0.25941751041248406	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
8.5	-23.5	-3.5243730461452039	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.48606605756904941	-0.3278556955783451	0.81009285304594625	0	0	10.405808473316071	0.38068091826560413	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
9.5	-23.5	-3.6219790119123503	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.49281277348746266	-0.33240641292603118	0.80414025327255167	0	0	10.486774859125966	0.5127627733462693	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
10.5	-23.5	-3.5408347667159541	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.49849260609080015	-0.33623750839122163	0.79903032459579748	0	0	10.59919575263589	0.64170641616176738	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
11.5	-23.5	-3.2185028785735779	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50314414557378684	-0.33937501138892501	0.79477705705410928	0	0	10.743630091582775	0.72631793902133157	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
12.5	-23.5	-2.8107924947920147	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50679957297004052	-0.34184062830039719	0.79139066059726426	0	0	10.920786692241682	0.7160752311480939	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
13.5	-23.5	-2.401614136840831	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50948452449595438	-0.34365165097193523	0.78887835696220898	0	0	11.128688144123704	0.60800621079056838	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
14.5	-23.5	-1.9905181441615509	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51121801633892983	-0.34482090598389903	0.78724499526318537	0	0	11.36502132028988	0.43778533262509334	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
15.5	-23.5	-1.5770752830413206	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51201240691811334	-0.34535672919525767	0.78649349950363467	0	0	11.626915938943144	0.262370622604569	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
16.5	-23.5	-1.4983821031191542	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51187338035271546	-0.34526295459282946	0.78662515512289211	0	0	11.889863747318181	0.15529518964840811	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
17.5	-23.5	-1.5009409753231617	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51079994093184999	-0.34453891056114128	0.78763973963567924	0	0	12.159208258861099	0.11241689467754344	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
18.5	-23.5	-1.5000397489746191	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50878441398973961	-0.34317942047276245	0.78953549980041826	0	0	12.43604652141107	0.13702406012345331	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
19.5	-23.5	-1.4953809705015524	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50581245398692221	-0.34117480813914713	0.79230897488476271	0	0	12.717511507929135	0.22443671150302719	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
20.5	-23.5	-1.4867106116227096	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50186306603249797	-0.33851091232757308	0.7959546627714511	0	0	13.001406340328518	0.35632632304742468	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
21.5	-23.5	-1.4738212609253032	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.49690865280270147	-0.33516911840811847	0.80046452315847749	0	0	13.286261332038954	0.50449507583530362	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
22.5	-23.5	-1.4565547393918268	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.49091510504467933	-0.33112641939923076	0.80582731029347487	0	0	13.571353287603129	0.63690998117580144	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
23.5	-23.5	-1.8491114120543886	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.48384196078390468	-0.32635552335448309	0.8120277269655316	0	0	13.812520620125248	0.70907411439334544	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
24.5	-23.5	-3.1259598741478682	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.47564266608134015	-0.32082502924550238	0.8190453924006027	0	0	13.970162264510591	0.72666374449287263	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-23.5	-22.5	-2.1715853168873442	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.30494024822006238	0.20568479455247574	0.92989526846058979	0	0	17.146491611948399	0.36776169970682121	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-22.5	-22.5	-2.1237355517922771	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.27954908583123833	0.18855823926868481	0.94143406514466654	0	0	16.649579001385554	0.39448807028022764	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-21.5	-22.5	-2.0737016413912204	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.25248349704427719	0.17030226911852459	0.95249631015210434	0	0	16.173463024786141	0.4850797453041652	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-20.5	-22.5	-2.0219363318229102	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.22380184366583306	0.1509562496376417	0.96287327591283389	0	0	15.720863017694995	0.61796737460278406	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-19.5	-22.5	-1.9689088189365604	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.1935979347832853	0.13058345585443062	0.97235168571086494	0	0	15.293888770481574	0.76152248453592852	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-18.5	-22.5	-1.9150989984061886	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.16200365949373377	0.10927284808816388	0.98072129526249163	0	0	14.893920660993683	0.88137757394819272	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-17.5	-22.5	-1.8609915841128828	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.12918979668814462	0.087139618155295084	0.98778372297756822	0	0	14.521523934789416	0.94844452642468169	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-16.5	-22.5	-1.8070701674611565	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.095364559327872134	0.064324207471574635	0.99336196683653755	0	0	14.176405224377593	0.94572459638560979	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-15.5	-22.5	-1.7538112910257873	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.060769612300790483	0.040989621062095485	0.99730983409670515	0	0	13.857416884870759	0.87228328486839501	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-14.5	-22.5	-1.7016786097487209	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.025673569294326466	0.017317041146767412	0.99952037894462686	0	0	13.56261137239191	0.74344424750666993	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-13.5	-22.5	-1.6511172118239861	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.0096367104947767332	-0.006500043303071701	0.9999324393417276	0	0	13.289344104552054	0.58716864717352135	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-12.5	-22.5	-1.6025481694353971	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.044866397063766772	-0.03026276693954473	0.99853451184807795	0	0	13.034419524936983	0.43750187197823137	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-11.5	-22.5	-1.5563633866716051	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.079723670931153068	-0.053774295037005745	0.99536549140832387	0	0	12.794271939739842	0.32666118256821758	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-10.5	-22.5	-1.5129208082707848	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.11393043615578191	-0.076847049514647228	0.99051218402311769	0	0	12.565170471732648	0.27763857989416868	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-9.5	-22.5	-1.4725400483883724	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.14723183221924541	-0.099309124782196223	0.98410389965509137	0	0	12.343436349305652	0.29903769309360761	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-8.5	-22.5	-1.4354984933908965	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.17940379613997906	-0.12100938845027835	0.9763047709795617	0	0	12.125660663032052	0.38330180797292379	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-7.5	-22.5	-1.4020279268211557	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.21025820926096755	-0.1418209528825598	0.96730465870988858	0	0	11.908911451579485	0.50867061036274053	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-6.5	-22.5	-1.3723117182272595	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.23964548301671748	-0.16164291931759303	0.9573095680625836	0	0	11.690920201977802	0.64433085909912724	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-5.5	-22.5	-1.3464826105800665	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.26745473248901719	-0.18040049493365498	0.94653242284505001	0	0	11.470239241734951	0.75750919259723404	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-4.5	-22.5	-1.3246211336064211	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.29361190951977439	-0.19804373361745578	0.93518486202622531	0	0	11.246362808182431	0.82085396393232879	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-3.5	-22.5	-1.306754662630786	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.31807639654337477	-0.21454523847505533	0.92347049038378226	0	0	11.019805668043755	0.81844452387141742	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-2.5	-22.5	-1.2928571345409035	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.34083659970929608	-0.22989718935553316	0.91157977962712144	0	0	10.792134030676918	0.74913226136238187	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-1.5	-22.5	-1.2828494243726229	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.36190504366923176	-0.24410803424312716	0.89968661598621547	0	0	10.565944293043241	0.6265553873151759	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-0.5	-22.5	-1.2766003778453729	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.38131338672630311	-0.25719912693292141	0.88794634421695762	0	0	10.34478613541661	0.47592232328526307	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
0.5	-22.5	-1.2739284870737495	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.39910766981908652	-0.26920152243010897	0.87649507027301099	0	0	10.133028001905997	0.32835558383198338	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
1.5	-22.5	-1.2746041887326127	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.41534400674243843	-0.28015306996723299	0.86544994855339386	0	0	9.935665420080614	0.21408247607476175	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
2.5	-22.5	-1.2783527562610653	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	-0.4300848296135048	-0.2900958805390329	0.85491018208382918	0	0	9.7580762336265607	0.15595771742552328	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
3.5	-22.5	-1.5119410722595479	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.44339572957270601	-0.29907419592835166	0.84495849148138491	0	0	9.5805031551010114	0.15850376916698836	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
4.5	-22.5	-2.6252902254602146	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.45534287952328334	-0.30713265032200965	0.8356628489849377	0	0	9.3636547709286653	0.16806503121442717	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
5.5	-22.5	-3.2264048233479468	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.46599099148793555	-0.31431489253045936	0.82707831804833132	0	0	9.2557212670426132	0.21188530718468229	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
6.5	-22.5	-3.3139952183490733	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.47540174237748856	-0.3206625241553453	0.81924888095545834	0	0	9.2235577177325094	0.3173754940316984	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
7.5	-22.5	-3.4059307642566456	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.48363259467114889	-0.32621430412829117	0.81220917327603925	0	0	9.2338117379948326	0.44698756981272991	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
8.5	-22.5	-3.5007951541022555	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.49073593904940199	-0.33100557040948764	0.80598607338042216	0	0	9.2866111515266674	0.57484355631317186	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
9.5	-22.5	-3.5971347424132918	1	shale	297c1e965514e4c0	F18	0000000000000000	0000000000000000	-0.49675849140119205	-0.33506783326389944	0.80060011761968131	0	0	9.3805791899380555	0.67574401207182921	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
10.5	-22.5	-3.3148861099733953	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.5017408845950222	-0.33842849990739554	0.79606672784147603	0	0	9.5170607545867689	0.73503945151493222	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
11.5	-22.5	-2.9066676921366064	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50571740439876411	-0.34111069638241209	0.79239724867119699	0	0	9.6914521320798883	0.6981558300669386	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
12.5	-22.5	-2.4972616490191304	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50871582796528403	-0.34313315861513088	0.78959979852859574	0	0	9.9001653609186295	0.56963724645926461	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
13.5	-22.5	-2.0862094652104251	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51075733181475924	-0.34451017034876846	0.78767994167918887	0	0	10.140136794655433	0.39204053989009424	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
14.5	-22.5	-1.673069846367025	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51185644399442676	-0.34525153087491944	0.78664118959656881	0	0	10.407734336177111	0.22479941376208873	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
15.5	-22.5	-1.4261742290839534	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51202102204702848	-0.34536254017308465	0.78648533923215058	0	0	10.690645177030909	0.12908022260286131	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
16.5	-22.5	-1.4295070098702103	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.51125224466971786	-0.34484399328453286	0.78721265399874774	0	0	10.976945162833488	0.11379950189753309	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
17.5	-22.5	-1.4295854286008851	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.5095446106766095	-0.34369217961253162	0.78882189079893683	0	0	11.272800143629899	0.1656316583821083	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
18.5	-22.5	-1.4260890460889684	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50688594431713463	-0.34189888650962336	0.79131017360906353	0	0	11.573819747571395	0.27392384893668964	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
19.5	-22.5	-1.4187387604363466	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.50325741139681723	-0.33945141015122615	0.79467271125949612	0	0	11.876378253207498	0.41571994597474599	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
20.5	-22.5	-1.4073003125238277	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.49863355624790229	-0.33633258047263731	0.7989023544189785	0	0	12.177739457615543	0.5605722093973966	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
21.5	-22.5	-1.3915872373138234	1	sandstone	297c2d965514fe3d	F17	0000000000000000	0000000000000000	-0.49298237564095304	-0.33252081102303532	0.80398898471557734	0	0	12.476128720468347	0.67710108187038298	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
22.5	-22.5	-1.3714632244885587	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.48626545241556229	-0.32799018910053257	0.80991872779982388	0	0	12.770754870721429	0.73991806414438099	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
23.5	-22.5	-2.5322554666720141	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.47843817907186392	-0.3227106265665543	0.81667298247672016	0	0	12.949215933212086	0.74869443563571425	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
24.5	-22.5	-3.5424355745880773	1	shale	297c2c965514fc8a	F16	0000000000000000	0000000000000000	-0.46945010982406632	-0.31664809730894533	0.82422726044265049	0	0	13.140911451414521	0.75104586202290036	10|20|30	656540eada4c2e25|1356d333c898f1d0|4796135092766a08
-23.5	-21.5	-2.1294765111275518	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.28799940012817904	0.19425804823196666	0.93772072400204298	0	0	16.394045063355648	0.41718148847682984	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-22.5	-21.5	-2.0792764749610178	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.26147403417945969	0.17636646298719336	0.94896058937308125	0	0	15.881273920837629	0.52332800105108435	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-21.5	-21.5	-2.0270831646961205	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.23330988553083434	0.15736950485407941	0.95958393914006845	0	0	15.390483063727281	0.66329845562441947	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-20.5	-21.5	-1.9733573867428817	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.20358886264275841	0.13732242178680354	0.96937821694240434	0	0	14.924587197990673	0.80384289088781025	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-19.5	-21.5	-1.9185739796896792	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.17243027238858741	0.11630568728756173	0.9781312735356974	0	0	14.485810143505802	0.91128606067790696	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-18.5	-21.5	-1.8632159995426105	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.1399922778688597	0.094425983714717429	0.98563984078191358	0	0	14.075560387679161	0.95940261445455843	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-17.5	-21.5	-1.8077688039280906	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.10647121946738612	0.071815744329351131	0.99171890084416003	0	0	13.694346856625847	0.93558050060555398	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-16.5	-21.5	-1.7527141083453841	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.072098468793767315	0.048631031252693975	0.99621123944517609	0	0	13.341742868133506	0.8437919922279542	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
-15.5	-21.5	-1.6985240879014238	1	sandstone	297c1f965514e673	F19	0000000000000000	0000000000000000	0.03713472664262784	0.025047689391067853	0.99899630896882985	0	0	13.016403087864628	0.70365741441143692	10|20|30	0c79078f2a8a7c83|1356d333c898f1d0|4796135092766a08
