sample,region,movement_input,action_or_upload,frame_ms,walk_cpu_ms,upload_cpu_ms
4753,creek,1,0,0.010000,2.000000,0.000000
4754,creek,1,0,0.010000,2.000000,0.000000
4755,creek,1,0,0.010000,2.000000,0.000000
4756,creek,1,0,0.010000,2.000000,0.000000
4757,creek,1,0,0.010000,2.000000,0.000000
4758,creek,1,0,0.010000,2.000000,0.000000
4759,creek,1,0,0.010000,2.000000,0.000000
4760,creek,1,0,0.010000,2.000000,0.000000
4761,creek,1,0,0.010000,2.000000,0.000000
4762,creek,1,0,0.010000,2.000000,0.000000
4763,creek,1,0,0.010000,2.000000,0.000000
4764,creek,1,0,0.010000,2.000000,0.000000
4765,creek,1,0,0.010000,2.000000,0.000000
4766,creek,1,0,0.010000,2.000000,0.000000
4767,creek,1,0,0.010000,2.000000,0.000000
4768,creek,1,0,0.010000,2.000000,0.000000
4769,creek,1,0,0.010000,2.000000,0.000000
4770,creek,1,0,0.010000,2.000000,0.000000
4771,creek,1,0,0.010000,2.000000,0.000000
4772,creek,1,0,0.010000,2.000000,0.000000
4773,creek,1,0,0.010000,2.000000,0.000000
4774,creek,1,0,0.010000,2.000000,0.000000
4775,creek,1,0,0.010000,2.000000,0.000000
4776,creek,1,0,0.010000,2.000000,0.000000
4777,creek,1,0,0.010000,2.000000,0.000000
4778,creek,1,0,0.010000,2.000000,0.000000
4779,creek,1,0,0.010000,2.000000,0.000000
4780,creek,1,0,0.010000,2.000000,0.000000
4781,creek,1,0,0.010000,2.000000,0.000000
4782,creek,1,0,0.010000,2.000000,0.000000
4783,creek,1,0,0.010000,2.000000,0.000000
4784,creek,1,0,0.010000,2.000000,0.000000
4785,creek,1,0,0.010000,2.000000,0.000000
4786,creek,1,0,0.010000,2.000000,0.000000
4787,creek,1,0,0.010000,2.000000,0.000000
4788,creek,1,0,0.010000,2.000000,0.000000
4789,creek,1,0,0.010000,2.000000,0.000000
4790,creek,1,0,0.010000,2.000000,0.000000
4791,creek,1,0,0.010000,2.000000,0.000000
4792,creek,1,0,0.010000,2.000000,0.000000
4793,creek,1,0,0.010000,2.000000,0.000000
4794,creek,1,0,0.010000,2.000000,0.000000
4795,creek,1,0,0.010000,2.000000,0.000000
4796,creek,1,0,0.010000,2.000000,0.000000
4797,creek,1,0,0.010000,2.000000,0.000000
4798,creek,1,0,0.010000,2.000000,0.000000
4799,creek,1,0,0.010000,2.000000,0.000000
4800,creek,1,0,0.010000,2.000000,0.000000
4801,creek,1,0,0.010000,2.000000,0.000000
4802,creek,1,0,0.010000,2.000000,0.000000
4803,creek,1,0,0.010000,2.000000,0.000000
4804,creek,1,0,0.010000,2.000000,0.000000
4805,creek,1,0,0.010000,2.000000,0.000000
4806,creek,1,0,0.010000,2.000000,0.000000
4807,creek,1,0,0.010000,2.000000,0.000000
4808,creek,1,0,0.010000,2.000000,0.000000
4809,creek,1,0,0.010000,2.000000,0.000000
4810,creek,1,0,0.010000,2.000000,0.000000
4811,creek,1,0,0.010000,2.000000,0.000000
4812,creek,1,0,0.010000,2.000000,0.000000
4813,creek,1,0,0.010000,2.000000,0.000000
4814,creek,1,0,0.010000,2.000000,0.000000
4815,creek,1,0,0.010000,2.000000,0.000000
4816,creek,1,0,0.010000,2.000000,0.000000
4817,creek,1,0,0.010000,2.000000,0.000000
4818,creek,1,0,0.010000,2.000000,0.000000
4819,creek,1,0,0.010000,2.000000,0.000000
4820,creek,1,0,0.010000,2.000000,0.000000
4821,creek,1,0,0.010000,2.000000,0.000000
4822,creek,1,0,0.010000,2.000000,0.000000
4823,creek,1,0,0.010000,2.000000,0.000000
4824,creek,1,0,0.010000,2.000000,0.000000
4825,creek,1,0,0.010000,2.000000,0.000000
4826,creek,1,0,0.010000,2.000000,0.000000
4827,creek,1,0,0.010000,2.000000,0.000000
4828,creek,1,0,0.010000,2.000000,0.000000
4829,creek,1,0,0.010000,2.000000,0.000000
4830,creek,1,0,0.010000,2.000000,0.000000
4831,creek,1,0,0.010000,2.000000,0.000000
4832,creek,1,0,0.010000,2.000000,0.000000
4833,creek,1,0,0.010000,2.000000,0.000000
4834,creek,1,0,0.010000,2.000000,0.000000
4835,creek,1,0,0.010000,2.000000,0.000000
4836,creek,1,0,0.010000,2.000000,0.000000
4837,creek,1,0,0.010000,2.000000,0.000000
4838,creek,1,0,0.010000,2.000000,0.000000
4839,creek,1,0,0.010000,2.000000,0.000000
4840,creek,1,0,0.010000,2.000000,0.000000
4841,creek,1,0,0.010000,2.000000,0.000000
4842,creek,1,0,0.010000,2.000000,0.000000
4843,creek,1,0,0.010000,2.000000,0.000000
4844,creek,1,0,0.010000,2.000000,0.000000
4845,creek,1,0,0.010000,2.000000,0.000000
4846,creek,1,0,0.010000,2.000000,0.000000
4847,creek,1,0,0.010000,2.000000,0.000000
4848,creek,1,0,0.010000,2.000000,0.000000
4849,creek,1,0,0.010000,2.000000,0.000000
4850,creek,1,0,0.010000,2.000000,0.000000
4851,creek,1,0,0.010000,2.000000,0.000000
4852,creek,1,0,0.010000,2.000000,0.000000
4853,creek,1,0,0.010000,2.000000,0.000000
4854,creek,1,0,0.010000,2.000000,0.000000
4855,creek,1,0,0.010000,2.000000,0.000000
4856,creek,1,0,0.010000,2.000000,0.000000
4857,creek,1,0,0.010000,2.000000,0.000000
4858,creek,1,0,0.010000,2.000000,0.000000
4859,creek,1,0,0.010000,2.000000,0.000000
4860,creek,1,0,0.010000,2.000000,0.000000
4861,creek,1,0,0.010000,2.000000,0.000000
4862,creek,1,0,0.010000,2.000000,0.000000
4863,creek,1,0,0.010000,2.000000,0.000000
4864,creek,1,0,0.010000,2.000000,0.000000
4865,creek,1,0,0.010000,2.000000,0.000000
4866,creek,1,0,0.010000,2.000000,0.000000
4867,creek,1,0,0.010000,2.000000,0.000000
4868,creek,1,0,0.010000,2.000000,0.000000
4869,creek,1,0,0.010000,2.000000,0.000000
4870,creek,1,0,0.010000,2.000000,0.000000
4871,creek,1,0,0.010000,2.000000,0.000000
4872,creek,1,0,0.010000,2.000000,0.000000
4873,creek,1,0,0.010000,2.000000,0.000000
4874,creek,1,0,0.010000,2.000000,0.000000
4875,creek,1,0,0.010000,2.000000,0.000000
4876,creek,1,0,0.010000,2.000000,0.000000
4877,creek,1,0,0.010000,2.000000,0.000000
4878,creek,1,0,0.010000,2.000000,0.000000
4879,creek,1,0,0.010000,2.000000,0.000000
4880,creek,1,0,0.010000,2.000000,0.000000
4881,creek,1,0,0.010000,2.000000,0.000000
4882,creek,1,0,0.010000,2.000000,0.000000
4883,creek,1,0,0.010000,2.000000,0.000000
4884,creek,1,0,0.010000,2.000000,0.000000
4885,creek,1,0,0.010000,2.000000,0.000000
4886,creek,1,0,0.010000,2.000000,0.000000
4887,creek,1,0,0.010000,2.000000,0.000000
4888,creek,1,0,0.010000,2.000000,0.000000
4889,creek,1,0,0.010000,2.000000,0.000000
4890,creek,1,0,0.010000,2.000000,0.000000
4891,creek,1,0,0.010000,2.000000,0.000000
4892,creek,1,0,0.010000,2.000000,0.000000
4893,creek,1,0,0.010000,2.000000,0.000000
4894,creek,1,0,0.010000,2.000000,0.000000
4895,creek,1,0,0.010000,2.000000,0.000000
4896,creek,1,0,0.010000,2.000000,0.000000
4897,creek,1,0,0.010000,2.000000,0.000000
4898,creek,1,0,0.010000,2.000000,0.000000
4899,creek,1,0,0.010000,2.000000,0.000000
4900,creek,1,0,0.010000,2.000000,0.000000
4901,creek,1,0,0.010000,2.000000,0.000000
4902,creek,1,0,0.010000,2.000000,0.000000
4903,creek,1,0,0.010000,2.000000,0.000000
4904,creek,1,0,0.010000,2.000000,0.000000
4905,creek,1,0,0.010000,2.000000,0.000000
4906,creek,1,0,0.010000,2.000000,0.000000
4907,creek,1,0,0.010000,2.000000,0.000000
4908,creek,1,0,0.010000,2.000000,0.000000
4909,creek,1,0,0.010000,2.000000,0.000000
4910,creek,1,0,0.010000,2.000000,0.000000
4911,creek,1,0,0.010000,2.000000,0.000000
4912,creek,1,0,0.010000,2.000000,0.000000
4913,creek,1,0,0.010000,2.000000,0.000000
4914,creek,1,0,0.010000,2.000000,0.000000
4915,creek,1,0,0.010000,2.000000,0.000000
4916,creek,1,0,0.010000,2.000000,0.000000
4917,creek,1,0,0.010000,2.000000,0.000000
4918,creek,1,0,0.010000,2.000000,0.000000
4919,creek,1,0,0.010000,2.000000,0.000000
4920,creek,1,0,0.010000,2.000000,0.000000
4921,creek,1,0,0.010000,2.000000,0.000000
4922,creek,1,0,0.010000,2.000000,0.000000
4923,creek,1,0,0.010000,2.000000,0.000000
4924,creek,1,0,0.010000,2.000000,0.000000
4925,creek,1,0,0.010000,2.000000,0.000000
4926,creek,1,0,0.010000,2.000000,0.000000
4927,creek,1,0,0.010000,2.000000,0.000000
4928,creek,1,0,0.010000,2.000000,0.000000
4929,creek,1,0,0.010000,2.000000,0.000000
4930,creek,1,0,0.010000,2.000000,0.000000
4931,creek,1,0,0.010000,2.000000,0.000000
4932,creek,1,0,0.010000,2.000000,0.000000
4933,creek,1,0,0.010000,2.000000,0.000000
4934,creek,1,0,0.010000,2.000000,0.000000
4935,creek,1,0,0.010000,2.000000,0.000000
4936,creek,1,0,0.010000,2.000000,0.000000
4937,creek,1,0,0.010000,2.000000,0.000000
4938,creek,1,0,0.010000,2.000000,0.000000
4939,creek,1,0,0.010000,2.000000,0.000000
4940,creek,1,0,0.010000,2.000000,0.000000
4941,creek,1,0,0.010000,2.000000,0.000000
4942,creek,1,0,0.010000,2.000000,0.000000
4943,creek,1,0,0.010000,2.000000,0.000000
4944,creek,1,0,0.010000,2.000000,0.000000
4945,creek,1,0,0.010000,2.000000,0.000000
4946,creek,1,0,0.010000,2.000000,0.000000
4947,creek,1,0,0.010000,2.000000,0.000000
4948,creek,1,0,0.010000,2.000000,0.000000
4949,creek,1,0,0.010000,2.000000,0.000000
4950,creek,1,0,0.010000,2.000000,0.000000
4951,creek,1,0,0.010000,2.000000,0.000000
4952,creek,1,0,0.010000,2.000000,0.000000
4953,creek,1,0,0.010000,2.000000,0.000000
4954,creek,1,0,0.010000,2.000000,0.000000
4955,creek,1,0,0.010000,2.000000,0.000000
4956,creek,1,0,0.010000,2.000000,0.000000
4957,creek,1,0,0.010000,2.000000,0.000000
4958,creek,1,0,0.010000,2.000000,0.000000
4959,creek,1,0,0.010000,2.000000,0.000000
4960,creek,1,0,0.010000,2.000000,0.000000
4961,creek,1,0,0.010000,2.000000,0.000000
4962,creek,1,0,0.010000,2.000000,0.000000
4963,creek,1,0,0.010000,2.000000,0.000000
4964,creek,1,0,0.010000,2.000000,0.000000
4965,creek,1,0,0.010000,2.000000,0.000000
4966,creek,1,0,0.010000,2.000000,0.000000
4967,creek,1,0,0.010000,2.000000,0.000000
4968,creek,1,0,0.010000,2.000000,0.000000
4969,creek,1,0,0.010000,2.000000,0.000000
4970,creek,1,0,0.010000,2.000000,0.000000
4971,creek,1,0,0.010000,2.000000,0.000000
4972,creek,1,0,0.010000,2.000000,0.000000
4973,creek,1,0,0.010000,2.000000,0.000000
4974,creek,1,0,0.010000,2.000000,0.000000
4975,creek,1,0,0.010000,2.000000,0.000000
4976,creek,1,0,0.010000,2.000000,0.000000
4977,creek,1,0,0.010000,2.000000,0.000000
4978,creek,1,0,0.010000,2.000000,0.000000
4979,creek,1,0,0.010000,2.000000,0.000000
4980,creek,1,0,0.010000,2.000000,0.000000
4981,creek,1,0,0.010000,2.000000,0.000000
4982,creek,1,0,0.010000,2.000000,0.000000
4983,creek,1,0,0.010000,2.000000,0.000000
4984,creek,1,0,0.010000,2.000000,0.000000
4985,creek,1,0,0.010000,2.000000,0.000000
4986,creek,1,0,0.010000,2.000000,0.000000
4987,creek,1,0,0.010000,2.000000,0.000000
4988,creek,1,0,0.010000,2.000000,0.000000
4989,creek,1,0,0.010000,2.000000,0.000000
4990,creek,1,0,0.010000,2.000000,0.000000
4991,creek,1,0,0.010000,2.000000,0.000000
4992,creek,1,0,0.010000,2.000000,0.000000
4993,creek,1,0,0.010000,2.000000,0.000000
4994,creek,1,0,0.010000,2.000000,0.000000
4995,creek,1,0,0.010000,2.000000,0.000000
4996,creek,1,0,0.010000,2.000000,0.000000
4997,creek,1,0,0.010000,2.000000,0.000000
4998,creek,1,0,0.010000,2.000000,0.000000
4999,creek,1,0,0.010000,2.000000,0.000000
5000,creek,1,0,0.010000,2.000000,0.000000
5001,creek,1,0,0.010000,2.000000,0.000000
5002,creek,1,0,0.010000,2.000000,0.000000
5003,creek,1,0,0.010000,2.000000,0.000000
5004,creek,1,0,0.010000,2.000000,0.000000
5005,creek,1,0,0.010000,2.000000,0.000000
5006,creek,1,0,0.010000,2.000000,0.000000
5007,creek,1,0,0.010000,2.000000,0.000000
5008,creek,1,0,0.010000,2.000000,0.000000
5009,creek,1,0,0.010000,2.000000,0.000000
5010,creek,1,0,0.010000,2.000000,0.000000
5011,creek,1,0,0.010000,2.000000,0.000000
5012,creek,1,0,0.010000,2.000000,0.000000
5013,creek,1,0,0.010000,2.000000,0.000000
5014,creek,1,0,0.010000,2.000000,0.000000
5015,creek,1,0,0.010000,2.000000,0.000000
5016,creek,1,0,0.010000,2.000000,0.000000
5017,creek,1,0,0.010000,2.000000,0.000000
5018,creek,1,0,0.010000,2.000000,0.000000
5019,creek,1,0,0.010000,2.000000,0.000000
5020,creek,1,0,0.010000,2.000000,0.000000
5021,creek,1,0,0.010000,2.000000,0.000000
5022,creek,1,0,0.010000,2.000000,0.000000
5023,creek,1,0,0.010000,2.000000,0.000000
5024,creek,1,0,0.010000,2.000000,0.000000
5025,creek,1,0,0.010000,2.000000,0.000000
5026,creek,1,0,0.010000,2.000000,0.000000
5027,creek,1,0,0.010000,2.000000,0.000000
5028,creek,1,0,0.010000,2.000000,0.000000
5029,creek,1,0,0.010000,2.000000,0.000000
5030,creek,1,0,0.010000,2.000000,0.000000
5031,creek,1,0,0.010000,2.000000,0.000000
5032,creek,1,0,0.010000,2.000000,0.000000
5033,creek,1,0,0.010000,2.000000,0.000000
5034,creek,1,0,0.010000,2.000000,0.000000
5035,creek,1,0,0.010000,2.000000,0.000000
5036,creek,1,0,0.010000,2.000000,0.000000
5037,creek,1,0,0.010000,2.000000,0.000000
5038,creek,1,0,0.010000,2.000000,0.000000
5039,creek,1,0,0.010000,2.000000,0.000000
5040,creek,1,0,0.010000,2.000000,0.000000
5041,creek,1,0,0.010000,2.000000,0.000000
5042,creek,1,0,0.010000,2.000000,0.000000
5043,creek,1,0,0.010000,2.000000,0.000000
5044,creek,1,0,0.010000,2.000000,0.000000
5045,creek,1,0,0.010000,2.000000,0.000000
5046,creek,1,0,0.010000,2.000000,0.000000
5047,creek,1,0,0.010000,2.000000,0.000000
5048,creek,1,0,0.010000,2.000000,0.000000
5049,creek,1,0,0.010000,2.000000,0.000000
5050,creek,1,0,0.010000,2.000000,0.000000
5051,creek,1,0,0.010000,2.000000,0.000000
5052,creek,1,0,0.010000,2.000000,0.000000
5053,creek,1,0,0.010000,2.000000,0.000000
5054,creek,1,0,0.010000,2.000000,0.000000
5055,creek,1,0,0.010000,2.000000,0.000000
5056,creek,1,0,0.010000,2.000000,0.000000
5057,creek,1,0,0.010000,2.000000,0.000000
5058,creek,1,0,0.010000,2.000000,0.000000
5059,creek,1,0,0.010000,2.000000,0.000000
5060,creek,1,0,0.010000,2.000000,0.000000
5061,creek,1,0,0.010000,2.000000,0.000000
5062,creek,1,0,0.010000,2.000000,0.000000
5063,creek,1,0,0.010000,2.000000,0.000000
5064,creek,1,0,0.010000,2.000000,0.000000
5065,creek,1,0,0.010000,2.000000,0.000000
5066,creek,1,0,0.010000,2.000000,0.000000
5067,creek,1,0,0.010000,2.000000,0.000000
5068,creek,1,0,0.010000,2.000000,0.000000
5069,creek,1,0,0.010000,2.000000,0.000000
5070,creek,1,0,0.010000,2.000000,0.000000
5071,creek,1,0,0.010000,2.000000,0.000000
5072,creek,1,0,0.010000,2.000000,0.000000
5073,creek,1,0,0.010000,2.000000,0.000000
5074,creek,1,0,0.010000,2.000000,0.000000
5075,creek,1,0,0.010000,2.000000,0.000000
5076,creek,1,0,0.010000,2.000000,0.000000
5077,creek,1,0,0.010000,2.000000,0.000000
5078,creek,1,0,0.010000,2.000000,0.000000
5079,creek,1,0,0.010000,2.000000,0.000000
5080,creek,1,0,0.010000,2.000000,0.000000
5081,creek,1,0,0.010000,2.000000,0.000000
5082,creek,1,0,0.010000,2.000000,0.000000
5083,creek,1,0,0.010000,2.000000,0.000000
5084,creek,1,0,0.010000,2.000000,0.000000
5085,creek,1,0,0.010000,2.000000,0.000000
5086,creek,1,0,0.010000,2.000000,0.000000
5087,creek,1,0,0.010000,2.000000,0.000000
5088,creek,1,0,0.010000,2.000000,0.000000
5089,creek,1,0,0.010000,2.000000,0.000000
5090,creek,1,0,0.010000,2.000000,0.000000
5091,creek,1,0,0.010000,2.000000,0.000000
5092,creek,1,0,0.010000,2.000000,0.000000
5093,creek,1,0,0.010000,2.000000,0.000000
5094,creek,1,0,0.010000,2.000000,0.000000
5095,creek,1,0,0.010000,2.000000,0.000000
5096,creek,1,0,0.010000,2.000000,0.000000
5097,creek,1,0,0.010000,2.000000,0.000000
5098,creek,1,0,0.010000,2.000000,0.000000
5099,creek,1,0,0.010000,2.000000,0.000000
5100,creek,1,0,0.010000,2.000000,0.000000
5101,creek,1,0,0.010000,2.000000,0.000000
5102,creek,1,0,0.010000,2.000000,0.000000
5103,creek,1,0,0.010000,2.000000,0.000000
5104,creek,1,0,0.010000,2.000000,0.000000
5105,creek,1,0,0.010000,2.000000,0.000000
5106,creek,1,0,0.010000,2.000000,0.000000
5107,creek,1,0,0.010000,2.000000,0.000000
5108,creek,1,0,0.010000,2.000000,0.000000
5109,creek,1,0,0.010000,2.000000,0.000000
5110,creek,1,0,0.010000,2.000000,0.000000
5111,creek,1,0,0.010000,2.000000,0.000000
5112,creek,1,0,0.010000,2.000000,0.000000
5113,creek,1,0,0.010000,2.000000,0.000000
5114,creek,1,0,0.010000,2.000000,0.000000
5115,creek,1,0,0.010000,2.000000,0.000000
5116,creek,1,0,0.010000,2.000000,0.000000
5117,creek,1,0,0.010000,2.000000,0.000000
5118,creek,1,0,0.010000,2.000000,0.000000
5119,creek,1,0,0.010000,2.000000,0.000000
5120,creek,1,0,0.010000,2.000000,0.000000
5121,creek,1,0,0.010000,2.000000,0.000000
5122,creek,1,0,0.010000,2.000000,0.000000
5123,creek,1,0,0.010000,2.000000,0.000000
5124,creek,1,0,0.010000,2.000000,0.000000
5125,creek,1,0,0.010000,2.000000,0.000000
5126,creek,1,0,0.010000,2.000000,0.000000
5127,creek,1,0,0.010000,2.000000,0.000000
5128,creek,1,0,0.010000,2.000000,0.000000
5129,creek,1,0,0.010000,2.000000,0.000000
5130,creek,1,0,0.010000,2.000000,0.000000
5131,creek,1,0,0.010000,2.000000,0.000000
5132,creek,1,0,0.010000,2.000000,0.000000
5133,creek,1,0,0.010000,2.000000,0.000000
5134,creek,1,0,0.010000,2.000000,0.000000
5135,creek,1,0,0.010000,2.000000,0.000000
5136,creek,1,0,0.010000,2.000000,0.000000
5137,creek,1,0,0.010000,2.000000,0.000000
5138,creek,1,0,0.010000,2.000000,0.000000
5139,creek,1,0,0.010000,2.000000,0.000000
5140,creek,1,0,0.010000,2.000000,0.000000
5141,creek,1,0,0.010000,2.000000,0.000000
5142,creek,1,0,0.010000,2.000000,0.000000
5143,creek,1,0,0.010000,2.000000,0.000000
5144,creek,1,0,0.010000,2.000000,0.000000
5145,creek,1,0,0.010000,2.000000,0.000000
5146,creek,1,0,0.010000,2.000000,0.000000
5147,creek,1,0,0.010000,2.000000,0.000000
5148,creek,1,0,0.010000,2.000000,0.000000
5149,creek,1,0,0.010000,2.000000,0.000000
5150,creek,1,0,0.010000,2.000000,0.000000
5151,creek,1,0,0.010000,2.000000,0.000000
5152,creek,1,0,0.010000,2.000000,0.000000
5153,creek,1,0,0.010000,2.000000,0.000000
5154,creek,1,0,0.010000,2.000000,0.000000
5155,creek,1,0,0.010000,2.000000,0.000000
5156,creek,1,0,0.010000,2.000000,0.000000
5157,creek,1,0,0.010000,2.000000,0.000000
5158,creek,1,0,0.010000,2.000000,0.000000
5159,creek,1,0,0.010000,2.000000,0.000000
5160,creek,1,0,0.010000,2.000000,0.000000
5161,creek,1,0,0.010000,2.000000,0.000000
5162,creek,1,0,0.010000,2.000000,0.000000
5163,creek,1,0,0.010000,2.000000,0.000000
5164,creek,1,0,0.010000,2.000000,0.000000
5165,creek,1,0,0.010000,2.000000,0.000000
5166,creek,1,0,0.010000,2.000000,0.000000
5167,creek,1,0,0.010000,2.000000,0.000000
5168,creek,1,0,0.010000,2.000000,0.000000
5169,creek,1,0,0.010000,2.000000,0.000000
5170,creek,1,0,0.010000,2.000000,0.000000
5171,creek,1,0,0.010000,2.000000,0.000000
5172,creek,1,0,0.010000,2.000000,0.000000
5173,creek,1,0,0.010000,2.000000,0.000000
5174,creek,1,0,0.010000,2.000000,0.000000
5175,creek,1,0,0.010000,2.000000,0.000000
5176,creek,1,0,0.010000,2.000000,0.000000
5177,creek,1,0,0.010000,2.000000,0.000000
5178,creek,1,0,0.010000,2.000000,0.000000
5179,creek,1,0,0.010000,2.000000,0.000000
5180,creek,1,0,0.010000,2.000000,0.000000
5181,creek,1,0,0.010000,2.000000,0.000000
5182,creek,1,0,0.010000,2.000000,0.000000
5183,creek,1,0,0.010000,2.000000,0.000000
5184,creek,1,0,0.010000,2.000000,0.000000
5185,creek,1,0,0.010000,2.000000,0.000000
5186,creek,1,0,0.010000,2.000000,0.000000
5187,creek,1,0,0.010000,2.000000,0.000000
5188,creek,1,0,0.010000,2.000000,0.000000
5189,creek,1,0,0.010000,2.000000,0.000000
5190,creek,1,0,0.010000,2.000000,0.000000
5191,creek,1,0,0.010000,2.000000,0.000000
5192,creek,1,0,0.010000,2.000000,0.000000
5193,creek,1,0,0.010000,2.000000,0.000000
5194,creek,1,0,0.010000,2.000000,0.000000
5195,creek,1,0,0.010000,2.000000,0.000000
5196,creek,1,0,0.010000,2.000000,0.000000
5197,creek,1,0,0.010000,2.000000,0.000000
5198,creek,1,0,0.010000,2.000000,0.000000
5199,creek,1,0,0.010000,2.000000,0.000000
5200,creek,1,0,0.010000,2.000000,0.000000
5201,creek,1,0,0.010000,2.000000,0.000000
5202,creek,1,0,0.010000,2.000000,0.000000
5203,creek,1,0,0.010000,2.000000,0.000000
5204,creek,1,0,0.010000,2.000000,0.000000
5205,creek,1,0,0.010000,2.000000,0.000000
5206,creek,1,0,0.010000,2.000000,0.000000
5207,creek,1,0,0.010000,2.000000,0.000000
5208,creek,1,0,0.010000,2.000000,0.000000
5209,creek,1,0,0.010000,2.000000,0.000000
5210,creek,1,0,0.010000,2.000000,0.000000
5211,creek,1,0,0.010000,2.000000,0.000000
5212,creek,1,0,0.010000,2.000000,0.000000
5213,creek,1,0,0.010000,2.000000,0.000000
5214,creek,1,0,0.010000,2.000000,0.000000
5215,creek,1,0,0.010000,2.000000,0.000000
5216,creek,1,0,0.010000,2.000000,0.000000
5217,creek,1,0,0.010000,2.000000,0.000000
5218,creek,1,0,0.010000,2.000000,0.000000
5219,creek,1,0,0.010000,2.000000,0.000000
5220,creek,1,0,0.010000,2.000000,0.000000
5221,creek,1,0,0.010000,2.000000,0.000000
5222,creek,1,0,0.010000,2.000000,0.000000
5223,creek,1,0,0.010000,2.000000,0.000000
5224,creek,1,0,0.010000,2.000000,0.000000
5225,creek,1,0,0.010000,2.000000,0.000000
5226,creek,1,0,0.010000,2.000000,0.000000
5227,creek,1,0,0.010000,2.000000,0.000000
5228,creek,1,0,0.010000,2.000000,0.000000
5229,creek,1,0,0.010000,2.000000,0.000000
5230,creek,1,0,0.010000,2.000000,0.000000
5231,creek,1,0,0.010000,2.000000,0.000000
5232,creek,1,0,0.010000,2.000000,0.000000
5233,creek,1,0,0.010000,2.000000,0.000000
5234,creek,1,0,0.010000,2.000000,0.000000
5235,creek,1,0,0.010000,2.000000,0.000000
5236,creek,1,0,0.010000,2.000000,0.000000
5237,creek,1,0,0.010000,2.000000,0.000000
5238,creek,1,0,0.010000,2.000000,0.000000
5239,creek,1,0,0.010000,2.000000,0.000000
5240,creek,1,0,0.010000,2.000000,0.000000
5241,creek,1,0,0.010000,2.000000,0.000000
5242,creek,1,0,0.010000,2.000000,0.000000
5243,creek,1,0,0.010000,2.000000,0.000000
5244,creek,1,0,0.010000,2.000000,0.000000
5245,creek,1,0,0.010000,2.000000,0.000000
5246,creek,1,0,0.010000,2.000000,0.000000
5247,creek,1,0,0.010000,2.000000,0.000000
5248,creek,1,0,0.010000,2.000000,0.000000
5249,creek,1,0,0.010000,2.000000,0.000000
5250,creek,1,0,0.010000,2.000000,0.000000
5251,creek,1,0,0.010000,2.000000,0.000000
5252,creek,1,0,0.010000,2.000000,0.000000
5253,creek,1,0,0.010000,2.000000,0.000000
5254,creek,1,0,0.010000,2.000000,0.000000
5255,creek,1,0,0.010000,2.000000,0.000000
5256,creek,1,0,0.010000,2.000000,0.000000
5257,creek,1,0,0.010000,2.000000,0.000000
5258,creek,1,0,0.010000,2.000000,0.000000
5259,creek,1,0,0.010000,2.000000,0.000000
5260,creek,1,0,0.010000,2.000000,0.000000
5261,creek,1,0,0.010000,2.000000,0.000000
5262,creek,1,0,0.010000,2.000000,0.000000
5263,creek,1,0,0.010000,2.000000,0.000000
5264,creek,1,0,0.010000,2.000000,0.000000
5265,creek,1,0,0.010000,2.000000,0.000000
5266,creek,1,0,0.010000,2.000000,0.000000
5267,creek,1,0,0.010000,2.000000,0.000000
5268,creek,1,0,0.010000,2.000000,0.000000
5269,creek,1,0,0.010000,2.000000,0.000000
5270,creek,1,0,0.010000,2.000000,0.000000
5271,creek,1,0,0.010000,2.000000,0.000000
5272,creek,1,0,0.010000,2.000000,0.000000
5273,creek,1,0,0.010000,2.000000,0.000000
5274,creek,1,0,0.010000,2.000000,0.000000
5275,creek,1,0,0.010000,2.000000,0.000000
5276,creek,1,0,0.010000,2.000000,0.000000
5277,creek,1,0,0.010000,2.000000,0.000000
5278,creek,1,0,0.010000,2.000000,0.000000
5279,creek,1,0,0.010000,2.000000,0.000000
5280,creek,1,0,0.010000,2.000000,0.000000
5281,creek,1,0,0.010000,2.000000,0.000000
5282,creek,1,0,0.010000,2.000000,0.000000
5283,creek,1,0,0.010000,2.000000,0.000000
5284,creek,1,0,0.010000,2.000000,0.000000
5285,creek,1,0,0.010000,2.000000,0.000000
5286,creek,1,0,0.010000,2.000000,0.000000
5287,creek,1,0,0.010000,2.000000,0.000000
5288,creek,1,0,0.010000,2.000000,0.000000
5289,creek,1,0,0.010000,2.000000,0.000000
5290,creek,1,0,0.010000,2.000000,0.000000
5291,creek,1,0,0.010000,2.000000,0.000000
5292,creek,1,0,0.010000,2.000000,0.000000
5293,creek,1,0,0.010000,2.000000,0.000000
5294,creek,1,0,0.010000,2.000000,0.000000
5295,creek,1,0,0.010000,2.000000,0.000000
5296,creek,1,0,0.010000,2.000000,0.000000
5297,creek,1,0,0.010000,2.000000,0.000000
5298,creek,1,0,0.010000,2.000000,0.000000
5299,creek,1,0,0.010000,2.000000,0.000000
5300,creek,1,0,0.010000,2.000000,0.000000
5301,creek,1,0,0.010000,2.000000,0.000000
5302,creek,1,0,0.010000,2.000000,0.000000
5303,creek,1,0,0.010000,2.000000,0.000000
5304,creek,1,0,0.010000,2.000000,0.000000
5305,creek,1,0,0.010000,2.000000,0.000000
5306,creek,1,0,0.010000,2.000000,0.000000
5307,creek,1,0,0.010000,2.000000,0.000000
5308,creek,1,0,0.010000,2.000000,0.000000
5309,creek,1,0,0.010000,2.000000,0.000000
5310,creek,1,0,0.010000,2.000000,0.000000
